order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,order_month,delivery_days,total_order_value,customer_type,product_category_name_english
2c7166305c873b61875185c04a58fce5,6eefcbb934fc4db2d70ac7fa4759afb3,delivered,2017-10-10 09:27:00,2017-10-10 09:45:00,2017-10-10 21:07:00,2017-10-19 20:39:00,2017-11-13,d2d53ab27fda8e5ffd2b4d2f531665ff,55365,capoeiras,PE,1.0,fe01b643060a6446e59f58e3021e66b3,2dee2ce60de9709b1a24083217181a1f,2017-10-17 10:45:00,143.0,47.53,1.0,credit_card,4.0,190.53,perfumaria,40.0,659.0,2,1250.0,26.0,21.0,20.0,2017-10,9.0,190.53,One-time,perfumery
2c757e77a76180de84c39b8afdcdcb72,a61d13deb7a717bec19cb03347937748,delivered,2018-08-14 16:18:00,2018-08-15 16:15:00,2018-08-16 15:12:00,2018-08-23 18:16:00,2018-09-28,cf20c5266fa8c3730147da060ac33b54,69050,manaus,AM,1.0,c12b64bf0861a27e0f06c36ef82f457d,3969863bb8af7f72580b3b1ffd3a17b3,2018-08-21 16:15:00,49.9,23.07,1.0,credit_card,1.0,72.97,esporte_lazer,53.0,425.0,1,150.0,16.0,6.0,11.0,2018-08,9.0,72.97,One-time,sports_leisure
2c75c33f103e365438cc19a05d444b7f,409f91c4538ee2dd4b26280baf0df01a,shipped,2017-03-04 11:37:00,2017-03-07 04:05:00,2017-03-08 10:42:00,,2017-03-29,d8c21a391fae9a2f8f784c3c25ff5f85,74986,aparecida de goiania,GO,1.0,9ccf0137597c7461ba6c1d306a13f7ac,2a1348e9addc1af5aaa619b1a3679d6b,2017-03-13 04:05:00,11.9,16.05,1.0,boleto,1.0,27.95,bebes,49.0,1162.0,1,100.0,16.0,2.0,11.0,2017-03,,27.950000000000003,One-time,baby
2c76b3bb994ef70103f11d24f4f64d42,86cbcfc766477e95fd2bc945361da388,delivered,2018-03-20 16:28:00,2018-03-21 02:56:00,2018-03-22 22:08:00,2018-04-03 14:32:00,2018-04-06,3893108ddda66d5048b53a9e3f725622,1327,sao paulo,SP,1.0,454ae5002aaf2821ecb6ad6035b78498,218d46b86c1881d022bce9c68a7d4b15,2018-03-27 02:56:00,21.0,12.79,1.0,boleto,1.0,33.79,esporte_lazer,43.0,362.0,1,300.0,16.0,16.0,16.0,2018-03,13.0,33.79,One-time,sports_leisure
2c78c4a4e91fabadbe0e21df0b2d10ba,9ec085e37e00d2cb18450ddccce283e0,delivered,2017-06-07 09:59:00,2017-06-07 10:10:00,2017-06-07 15:03:00,2017-06-28 12:18:00,2017-07-11,e08cc0730cad495f86098e0530636b52,49020,aracaju,SE,1.0,31a2f42a87890f87d77daebdfabc182e,4c03b9dd4c11ee2cb35c96c49efc9420,2017-06-14 10:10:00,149.0,38.59,1.0,credit_card,3.0,187.59,brinquedos,58.0,419.0,5,1700.0,30.0,35.0,25.0,2017-06,21.0,187.59,One-time,toys
2c797872f1e3a01d1594281f5f3b7762,df19927e6e168f3638e5b9a638af7462,delivered,2017-04-29 02:20:00,2017-04-30 02:30:00,2017-05-02 13:24:00,2017-05-10 08:40:00,2017-05-23,9709ca700e37120e68f356f780ddd0fe,4423,sao paulo,SP,1.0,f936a018eafeb52059650c9e977b53eb,ebd2d60905fb58271facef5596b620d3,2017-05-05 02:30:00,66.9,13.05,1.0,credit_card,1.0,79.95,beleza_saude,41.0,1376.0,1,1613.0,18.0,18.0,15.0,2017-04,11.0,79.95,One-time,health_beauty
2c7e5cbdab3bc1cc70b61425a7648ff1,0c97e8cae92b456d9477d51b046cb813,delivered,2017-12-15 14:53:00,2017-12-15 15:12:00,2017-12-19 16:48:00,2018-01-03 16:32:00,2018-01-12,7df29fec2ab7ea4fd3cddb21314c8f03,37706,pocos de caldas,MG,1.0,c6e513054b982283c1cbbb2a45d02d83,f8db351d8c4c4c22c6835c19a46f01b0,2017-12-21 15:12:00,31.9,11.85,1.0,credit_card,1.0,43.75,cool_stuff,56.0,777.0,5,300.0,18.0,7.0,12.0,2017-12,19.0,43.75,One-time,cool_stuff
2c7e89e493d79a803615950d27017f1f,e38d1d16f382a3c99f6da45b79418463,delivered,2017-11-24 10:18:00,2017-11-24 15:52:00,2017-12-06 22:22:00,2017-12-11 19:09:00,2017-12-11,f2cb4abe193595fe70e9c380e488004c,11070,santos,SP,1.0,ef66e63137bdd1b2e44aa968646fc1e3,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 15:52:00,32.99,9.34,1.0,debit_card,1.0,126.99,moveis_decoracao,41.0,789.0,1,750.0,20.0,35.0,20.0,2017-11,17.0,42.33,One-time,furniture_decor
2c7e89e493d79a803615950d27017f1f,e38d1d16f382a3c99f6da45b79418463,delivered,2017-11-24 10:18:00,2017-11-24 15:52:00,2017-12-06 22:22:00,2017-12-11 19:09:00,2017-12-11,f2cb4abe193595fe70e9c380e488004c,11070,santos,SP,2.0,ef66e63137bdd1b2e44aa968646fc1e3,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 15:52:00,32.99,9.34,1.0,debit_card,1.0,126.99,moveis_decoracao,41.0,789.0,1,750.0,20.0,35.0,20.0,2017-11,17.0,42.33,One-time,furniture_decor
2c7e89e493d79a803615950d27017f1f,e38d1d16f382a3c99f6da45b79418463,delivered,2017-11-24 10:18:00,2017-11-24 15:52:00,2017-12-06 22:22:00,2017-12-11 19:09:00,2017-12-11,f2cb4abe193595fe70e9c380e488004c,11070,santos,SP,3.0,ef66e63137bdd1b2e44aa968646fc1e3,1025f0e2d44d7041d6cf58b6550e0bfa,2017-12-01 15:52:00,32.99,9.34,1.0,debit_card,1.0,126.99,moveis_decoracao,41.0,789.0,1,750.0,20.0,35.0,20.0,2017-11,17.0,42.33,One-time,furniture_decor
2c7f30a5aa9213081d9b5fd15877ebf9,7c298b47184d0cd18d4bf469bb5e1328,delivered,2018-02-08 19:18:00,2018-02-08 19:30:00,2018-02-09 20:07:00,2018-02-23 00:52:00,2018-03-08,085ca6703d6fbb5d59c135b3690d35fe,13218,jundiai,SP,1.0,8ec2a1c69db7506fca148836e2d0a3e0,aafe36600ce604f205b86b5084d3d767,2018-02-15 19:30:00,279.0,16.71,1.0,credit_card,3.0,295.71,bebes,30.0,289.0,5,2400.0,35.0,10.0,50.0,2018-02,14.0,295.71,One-time,baby
2c7fa9ba8159b3183ee63a7ac9148038,e3f1cc8c8eb761eb9200a63f40d47b9a,delivered,2017-10-04 21:40:00,2017-10-04 21:56:00,2017-10-05 14:38:00,2017-10-14 01:25:00,2017-10-23,30f43520e93ade7f1a60e0df3b3eb9d8,9320,maua,SP,1.0,20d7a48524eae8d2694bd40031fe12b2,8648b1e89e9b349e32d3741b30ec737e,2017-10-10 21:56:00,32.0,8.27,1.0,credit_card,1.0,40.27,construcao_ferramentas_construcao,38.0,403.0,1,100.0,20.0,5.0,20.0,2017-10,9.0,40.269999999999996,One-time,construction_tools_construction
2c8166a4f7d0752f25e70f45565db8b9,0eeb2b8314d2094d0125f61eae1b8029,delivered,2017-08-14 23:35:00,2017-08-15 00:25:00,2017-08-16 20:20:00,2017-08-21 18:14:00,2017-09-14,a6e6d1405cfe3bf27d153f4ce68cdcab,45605,itabuna,BA,1.0,c6f91a747904e6f2a5164c862c3b6633,f214d28e8d8e3ef068748498ccc2f813,2017-08-21 00:25:00,39.99,16.79,1.0,credit_card,3.0,56.78,fashion_bolsas_e_acessorios,36.0,154.0,4,50.0,17.0,4.0,13.0,2017-08,6.0,56.78,One-time,fashion_bags_accessories
2c819094e160c9568f99b6c9e2440780,7592013487e6871d1847d76f0c3f9441,delivered,2018-03-22 12:29:00,2018-03-22 19:28:00,2018-03-28 18:09:00,2018-04-10 22:28:00,2018-04-19,5d8c00a10fad119cd4068004726f634a,94445,viamao,RS,1.0,729e4dedfa3ed50a3fd4898b6f11c715,3c487ae8f8d7542beff5788e2e0aea83,2018-03-28 19:28:00,299.9,22.88,1.0,boleto,1.0,322.78,fashion_bolsas_e_acessorios,59.0,219.0,4,200.0,18.0,9.0,11.0,2018-03,19.0,322.78,One-time,fashion_bags_accessories
2c833074fc9fbb5d8c24ec212ce02bff,a9d27ae943179884354286b37d064e0f,delivered,2017-09-22 15:54:00,2017-09-26 04:07:00,2017-09-29 17:42:00,2017-10-11 14:34:00,2017-11-03,d1c7d1a41c2487c703c2f8653c7920f4,56215,santa cruz,PE,1.0,418d480693f2f01e9cf4568db0346d28,12b9676b00f60f3b700e83af21824c0e,2017-10-09 04:07:00,159.0,60.28,1.0,boleto,1.0,219.28,cool_stuff,48.0,330.0,1,1950.0,33.0,44.0,19.0,2017-09,18.0,219.28,One-time,cool_stuff
2c85015afa7245242d2f751099dd70e0,425303cf0383f08e3aeac0ef4f6dac7e,delivered,2017-09-19 10:35:00,2017-09-19 11:20:00,2017-09-21 20:39:00,2017-09-26 21:37:00,2017-10-05,3f83cc6482add73101d5d76634baca96,23560,rio de janeiro,RJ,1.0,edfbb2566914ddd223d3bd6fa1e9693c,8b28d096634035667e8263d57ba3368c,2017-09-25 11:20:00,304.9,16.88,1.0,credit_card,10.0,321.78,cool_stuff,40.0,1114.0,4,750.0,20.0,8.0,13.0,2017-09,7.0,321.78,One-time,cool_stuff
2c8740f9df6d253c15dc035eba80ebed,5a073c41c1e7729b4538e4018a6cd170,canceled,2017-04-12 11:23:00,2017-04-12 11:30:00,,,2017-05-11,a6b44587e9ee322a9dc6e8b6adb1a3be,5019,sao paulo,SP,1.0,188a7a06ef624d9549bad5dea5e84ea6,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-04-18 11:30:00,139.99,47.68,1.0,credit_card,3.0,187.67,moveis_decoracao,60.0,855.0,2,16515.0,42.0,77.0,42.0,2017-04,,187.67000000000002,One-time,furniture_decor
2c87632da2d3149c3812ca5da44418e6,435638f4628d4cce72d5ed0a416974ba,delivered,2018-05-18 09:55:00,2018-05-18 10:46:00,2018-05-18 13:26:00,2018-06-08 11:48:00,2018-06-13,f7d22abe5ca8992157a31d272d02e1ea,48590,coronel joao sa,BA,1.0,c00f76b76f52037b0fc9f71fd8a7ac10,77fccaae319668a8ab6cd0fd16aec48c,2018-05-24 10:31:00,99.0,37.38,1.0,credit_card,5.0,136.38,perfumaria,45.0,615.0,1,100.0,16.0,5.0,11.0,2018-05,21.0,136.38,One-time,perfumery
2c88a17cb7d3d34bc0d68ff242ba2316,ac926e07a87099320471974fde3ca6d9,delivered,2017-05-26 13:30:00,2017-05-26 13:45:00,2017-05-30 17:03:00,2017-06-13 05:58:00,2017-06-30,5f09345e70a93cf9d42ee260ea6184e7,62250,ipu,CE,1.0,eb005badd08b68a6361449b18b6e13bb,a36b125ac6d5fdbc7f50de85c9157bdc,2017-06-01 13:45:00,44.99,25.63,1.0,credit_card,1.0,70.62,esporte_lazer,57.0,3677.0,5,300.0,20.0,10.0,15.0,2017-05,17.0,70.62,One-time,sports_leisure
2c88b5879d666444b90643a3817f9b97,a7f913b5e7544ba3de6205e67ed196a6,delivered,2017-03-17 21:27:00,2017-03-17 21:27:00,2017-03-28 08:00:00,2017-04-04 16:04:00,2017-04-17,1883c860dcd73e0bd0ec6e82c727baab,81490,curitiba,PR,1.0,aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,2017-03-29 21:27:00,119.6,15.01,2.0,voucher,1.0,64.18,moveis_escritorio,41.0,154.0,1,2600.0,40.0,45.0,39.0,2017-03,17.0,134.60999999999999,One-time,office_furniture
2c8aa83a58bbe76256c06fce899aa4aa,5d13d5b488df88681ff37ffcd135b1df,delivered,2017-10-12 04:36:00,2017-10-12 05:22:00,2017-10-13 17:14:00,2017-10-19 12:57:00,2017-11-07,24058044dcbcb7313582db0305dbe7f4,1210,sao paulo,SP,1.0,8c73649206e6aa4cb38d6fc019d5f95e,83645b1645cdee8953ee54c29ceed564,2017-10-18 06:22:00,58.9,15.16,1.0,credit_card,2.0,74.06,bebes,43.0,696.0,2,300.0,30.0,10.0,15.0,2017-10,7.0,74.06,One-time,baby
2c8ad966b56668262728f44fbe18c4f5,1deefde8db592ffd43422b02906baba6,delivered,2018-01-29 10:42:00,2018-01-29 10:54:00,2018-01-31 22:47:00,2018-02-09 22:51:00,2018-03-02,cd97905ffc60caa816c781d38b7e3d71,41810,salvador,BA,1.0,1a69b9ec6d25d7656d024ad51f55c0ec,9e6229250fedbe05838fef417b74e7fb,2018-02-02 10:54:00,179.9,24.13,1.0,credit_card,5.0,204.03,cama_mesa_banho,57.0,795.0,1,2950.0,19.0,35.0,31.0,2018-01,11.0,204.03,One-time,bed_bath_table
2c8ade83a1d38262000ff586fe9b0f8e,78b2079d05ef3c868c4737043f33e6bf,delivered,2018-05-21 13:45:00,2018-05-22 07:54:00,2018-05-23 15:06:00,2018-05-28 10:55:00,2018-06-06,9e055296996902ac9c30c8803d9a62f7,5509,sao paulo,SP,1.0,7fb04722aba7a2b632bac8f9819796f3,f3b80352b986ab4d1057a4b724be19d0,2018-05-24 07:54:00,90.0,14.05,1.0,boleto,1.0,104.05,beleza_saude,48.0,594.0,1,1850.0,24.0,36.0,23.0,2018-05,6.0,104.05,One-time,health_beauty
2c8ae71873abf8c37c3dbf4322dc9a24,369af2b60d3095c829821e004f220578,delivered,2017-07-24 17:37:00,2017-07-24 17:50:00,2017-07-31 20:36:00,2017-08-10 03:27:00,2017-08-25,3ee8ef9a927b80545646602070149729,62115,forquilha,CE,1.0,776ef0ee36e20757c513e64903f1fa8a,70a12e78e608ac31179aea7f8422044b,2017-07-28 17:50:00,98.0,27.23,1.0,credit_card,1.0,125.23,beleza_saude,45.0,494.0,3,925.0,25.0,6.0,16.0,2017-07,16.0,125.23,One-time,health_beauty
2c8bf07fcf5c57d898ff1797efa33379,3fd171b35b40e2251a46796b89d4466e,delivered,2018-07-27 19:05:00,2018-07-27 19:24:00,2018-08-06 11:50:00,2018-08-08 23:30:00,2018-08-15,ac234ce93625f413215b32d92af36d44,83430,campina grande do sul,PR,1.0,a72c3f9fbd717831d5ec534cc276f126,a425f92c199eb576938df686728acd20,2018-08-08 19:24:00,21.9,7.73,1.0,credit_card,1.0,29.63,utilidades_domesticas,33.0,368.0,1,150.0,18.0,10.0,18.0,2018-07,12.0,29.63,One-time,housewares
2c8d039d136f71b16eea4024def87741,b9af95c64769369ae49f05ef4634f23e,delivered,2018-08-20 11:16:00,2018-08-20 15:11:00,2018-08-21 13:54:00,2018-08-30 22:51:00,2018-09-13,26d666b15df73ff2e48c868dd055b9f5,59091,natal,RN,1.0,2f5f6d54fb012db68068ba104791c61e,ba5daa4041e1f15cdf34b76e3e18a450,2018-08-22 15:11:00,59.9,23.14,1.0,credit_card,2.0,83.04,brinquedos,53.0,623.0,4,300.0,33.0,4.0,31.0,2018-08,10.0,83.03999999999999,One-time,toys
2c8d335aabf96328d817f48bdbccc430,2686a83dc8181e558df153bea379e2de,delivered,2017-10-19 06:28:00,2017-10-19 06:49:00,2017-10-19 17:53:00,2017-10-23 13:32:00,2017-11-07,cb9e777d2d1ac22f85edc2fbf95dc917,8780,mogi das cruzes,SP,1.0,bd69e6d599b9a3d9c298617c14e46f9f,1900267e848ceeba8fa32d80c1a5f5a8,2017-10-25 06:49:00,80.0,12.9,1.0,credit_card,1.0,92.9,cama_mesa_banho,54.0,405.0,1,700.0,45.0,15.0,30.0,2017-10,4.0,92.9,One-time,bed_bath_table
2c8ed3dca8e0a057095326257777dda2,e7bd46f72cdeae13c37e0b46bd58019e,delivered,2017-11-15 23:18:00,2017-11-15 23:35:00,2017-11-21 14:27:00,2017-11-30 19:47:00,2017-12-05,4c8435d3bb762a8b99931fbfca190ac4,9784,sao bernardo do campo,SP,1.0,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-11-21 23:31:00,59.9,13.44,1.0,credit_card,2.0,73.34,ferramentas_jardim,56.0,348.0,2,1550.0,30.0,22.0,30.0,2017-11,14.0,73.34,One-time,garden_tools
2c8f8b620f20e83829e70d2e0f32e49a,35ac5b14022c7d3d8e5388bb52224abe,delivered,2017-12-17 13:36:00,2017-12-17 13:54:00,2017-12-26 19:45:00,2018-01-10 13:41:00,2018-01-12,95038bbd298bdd3abc1b027d2805ccd8,72240,brasilia,DF,1.0,dc9471db933efad7bf0ce685380578bd,25c5c91f63607446a97b143d2d535d31,2017-12-21 13:54:00,277.0,19.19,1.0,credit_card,1.0,3.68,informatica_acessorios,49.0,579.0,1,800.0,28.0,20.0,42.0,2017-12,24.0,296.19,One-time,computers_accessories
2c9015a3c9e7ded7dc344a1536b2c72f,8fc8ae50a5db16c2ef987e3ed64c3956,delivered,2017-07-26 09:28:00,2017-07-26 09:42:00,2017-07-27 19:44:00,2017-08-02 11:56:00,2017-08-08,5449725053f76aae0e20c01f0c2160b9,8270,sao paulo,SP,1.0,ef0e165d773ec293c5aeb5470a08b183,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-08-01 09:42:00,134.99,9.76,2.0,voucher,1.0,104.98,cool_stuff,57.0,1620.0,1,2250.0,16.0,40.0,16.0,2017-07,7.0,144.75,One-time,cool_stuff
2c9015a3c9e7ded7dc344a1536b2c72f,8fc8ae50a5db16c2ef987e3ed64c3956,delivered,2017-07-26 09:28:00,2017-07-26 09:42:00,2017-07-27 19:44:00,2017-08-02 11:56:00,2017-08-08,5449725053f76aae0e20c01f0c2160b9,8270,sao paulo,SP,1.0,ef0e165d773ec293c5aeb5470a08b183,7ddcbb64b5bc1ef36ca8c151f6ec77df,2017-08-01 09:42:00,134.99,9.76,1.0,credit_card,1.0,39.77,cool_stuff,57.0,1620.0,1,2250.0,16.0,40.0,16.0,2017-07,7.0,144.75,One-time,cool_stuff
2c922479dfa54e17760a70063a369e8a,a91a6bd11dcc87a1fa781ea828cf3bfc,delivered,2018-04-16 17:49:00,2018-04-16 19:11:00,2018-04-20 21:25:00,2018-05-01 14:27:00,2018-05-14,15be16af39a06b195c5434190a6345ea,35179,santana do paraiso,MG,1.0,2d110366dd24a714cb50dddc30b4101c,9b00ed88b7fdb95d6ff76e27c1b52d16,2018-04-20 19:11:00,36.9,18.23,1.0,boleto,1.0,55.13,esporte_lazer,32.0,1961.0,1,250.0,16.0,17.0,22.0,2018-04,14.0,55.129999999999995,One-time,sports_leisure
2c9412a5ce9b92f719fe2dbd54f6a16e,47698e7bb509cbcb0c50324686373b8b,delivered,2018-04-16 20:03:00,2018-04-17 14:11:00,2018-04-19 22:05:00,2018-05-03 05:26:00,2018-05-15,27a6ed43c623d0ae63051aa18cff700b,45930,mucuri,BA,1.0,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-04-23 14:11:00,119.0,19.74,1.0,credit_card,5.0,138.74,informatica_acessorios,59.0,1893.0,1,6550.0,20.0,20.0,20.0,2018-04,16.0,138.74,One-time,computers_accessories
2c953e7c7611317da6160774e2129d64,bbd0f1190b3b255c5f24d8a952e27f08,delivered,2018-06-30 16:08:00,2018-06-30 16:50:00,2018-07-03 13:30:00,2018-07-16 15:22:00,2018-08-01,394f968dcd74016bb253218cc54efc04,45848,itabela,BA,1.0,b702f87f77d8feeade7ecf7598730aea,d91fb3b7d041e83b64a00a3edfb37e4f,2018-07-05 16:50:00,31.0,22.15,1.0,credit_card,3.0,53.15,climatizacao,54.0,445.0,1,150.0,20.0,8.0,13.0,2018-06,15.0,53.15,One-time,air_conditioning
2c9692d95147996e657865c7f5ec42fc,03d8d8b0f58a42941ae8dd9ef3988eed,delivered,2017-12-01 16:46:00,2017-12-01 16:57:00,2017-12-05 22:48:00,2017-12-08 16:45:00,2017-12-20,a0858dd9227559842a82c2cf773081cd,6602,jandira,SP,1.0,f72b7888719ff77bf96e14bc97b64430,cfb1a033743668a192316f3c6d1d2671,2017-12-07 16:57:00,124.9,14.27,1.0,credit_card,2.0,139.17,cama_mesa_banho,51.0,1076.0,3,9800.0,65.0,20.0,45.0,2017-12,6.0,139.17000000000002,One-time,bed_bath_table
2c96c827c0d1b349e1d4f1c3a4040f49,abeda17cc207b7bf3d0bdd8dcf4bc898,delivered,2017-07-17 13:57:00,2017-07-18 08:33:00,2017-07-19 13:56:00,2017-07-27 18:49:00,2017-08-08,f37f492333e12678e4f636556e5d38da,36530,sao geraldo,MG,1.0,1f4a5027e72750aea66afd594f9dc10b,4e7c18b98d84e05cbae3ff0ff03846c2,2017-07-24 08:33:00,119.0,49.36,1.0,boleto,1.0,168.36,eletroportateis,57.0,427.0,1,13800.0,50.0,37.0,37.0,2017-07,10.0,168.36,One-time,small_appliances
2c9802d8dcf6a98e04bc7dc09cb33c65,38e258cddfb4ca0e370c284212cd8b4d,delivered,2018-02-22 16:51:00,2018-02-23 02:29:00,2018-02-27 13:52:00,2018-03-07 20:04:00,2018-03-15,7ce51d461552602453e436c393436fc5,18550,boituva,SP,1.0,7f2b84e06353dbec6da66923271c98aa,98dac6635aee4995d501a3972e047414,2018-03-01 02:29:00,21.15,9.2,1.0,boleto,1.0,63.05,utilidades_domesticas,59.0,898.0,1,550.0,16.0,25.0,11.0,2018-02,13.0,30.349999999999998,One-time,housewares
2c9802d8dcf6a98e04bc7dc09cb33c65,38e258cddfb4ca0e370c284212cd8b4d,delivered,2018-02-22 16:51:00,2018-02-23 02:29:00,2018-02-27 13:52:00,2018-03-07 20:04:00,2018-03-15,7ce51d461552602453e436c393436fc5,18550,boituva,SP,2.0,6edaba24cba3dd6d13058f286c80915e,98dac6635aee4995d501a3972e047414,2018-03-01 02:29:00,17.37,15.33,1.0,boleto,1.0,63.05,utilidades_domesticas,58.0,838.0,1,850.0,16.0,30.0,11.0,2018-02,13.0,32.7,One-time,housewares
2c9b1f7bef0f4fd1ff94ce18f9ddc0bc,df7430050b2e4f6ea2a199eb90bc4d7b,delivered,2018-01-16 17:40:00,2018-01-16 17:50:00,2018-01-17 20:22:00,2018-01-30 19:31:00,2018-02-15,1e60968b7943dbdbe2a7bb3aefd15c4a,57035,maceio,AL,1.0,50fd2b788dc166edd20512370dac54df,8b321bb669392f5163d04c59e235e066,2018-01-22 17:50:00,21.9,21.15,1.0,credit_card,1.0,43.05,eletronicos,46.0,2285.0,1,150.0,30.0,10.0,20.0,2018-01,14.0,43.05,One-time,electronics
2c9bbc00b2b47515826f048e26f1439a,4d1efe078c3e9d9671b0ee9b8dc89d6a,delivered,2018-03-28 15:17:00,2018-03-28 15:30:00,2018-04-02 18:20:00,2018-04-16 22:14:00,2018-04-30,3bc8edc7a48812f5f551dd38db0b5466,22431,rio de janeiro,RJ,1.0,536f5439f278dff98e415fce685cc77b,822166ed1e47908f7cfb49946d03c726,2018-04-03 15:30:00,37.49,28.37,1.0,credit_card,3.0,65.86,cama_mesa_banho,36.0,432.0,1,4940.0,65.0,18.0,55.0,2018-03,19.0,65.86,One-time,bed_bath_table
2c9bc10b715272770d51948b929485f7,2ca9b081fd8cf85263e827dffd02446b,delivered,2018-05-03 15:12:00,2018-05-04 15:10:00,2018-05-07 14:20:00,2018-06-07 20:03:00,2018-05-29,113271b647a5f12bd3f41c1e37f78c1d,48900,juazeiro,BA,1.0,926d11f0e2a1171fed968faf5caa8f92,0bb738e4d789e63e2267697c42d35a2d,2018-05-10 15:10:00,59.9,27.15,1.0,credit_card,3.0,87.05,ferramentas_jardim,29.0,799.0,1,1150.0,28.0,55.0,12.0,2018-05,35.0,87.05,One-time,garden_tools
2c9d0e7a53245b11b39d47e84b3d7ac9,e1a9260002f958ad5765a6e85172e0ae,delivered,2018-07-06 18:36:00,2018-07-06 18:50:00,2018-07-17 15:48:00,2018-07-21 16:38:00,2018-08-17,4965a4e8d51667a93ac39e04aefb33be,20530,rio de janeiro,RJ,1.0,3591b4602bb8316dd178c98a97c29454,dfc475d54e1b6dbeeb7d7d9bdaa63827,2018-07-17 18:50:00,85.39,20.55,1.0,credit_card,5.0,105.94,utilidades_domesticas,28.0,308.0,2,1650.0,35.0,30.0,15.0,2018-07,14.0,105.94,One-time,housewares
2c9dc867f2d293b85037bafd60ef3c27,8540c73509c8e98bb3f0c3bdc93b9f78,delivered,2018-03-03 13:09:00,2018-03-03 13:28:00,2018-03-05 22:10:00,2018-03-14 20:51:00,2018-03-21,b1d3a2240d7ba11aff7e7bd7e425d994,3262,sao paulo,SP,1.0,06de2a2e4731091ff794ab6240951b7d,4b0fdb526525f9890eb145bf1534640e,2018-03-08 13:28:00,219.9,54.97,1.0,credit_card,10.0,274.87,cama_mesa_banho,44.0,470.0,1,2560.0,16.0,2.0,11.0,2018-03,11.0,274.87,One-time,bed_bath_table
2c9e6deaeeff1f3e721f241df5eabba0,d6171dac019559fc2c9af9c2c6e2ff82,delivered,2017-06-11 12:44:00,2017-06-13 03:50:00,2017-06-13 15:46:00,2017-06-21 16:32:00,2017-07-12,3bab949ef05da8e9b3cfd541b6af0ffd,38020,uberaba,MG,1.0,c155f6ba0dae0f11299f1e33fafdea65,c3cfdc648177fdbbbb35635a37472c53,2017-06-22 03:50:00,300.0,29.48,1.0,boleto,1.0,329.48,esporte_lazer,58.0,1678.0,1,5800.0,36.0,31.0,31.0,2017-06,10.0,329.48,One-time,sports_leisure
2c9edac668d691947b1107b0b68a1adc,3229ba8c68c7b0df85799761ad0eaa08,delivered,2018-06-13 22:21:00,2018-06-13 22:40:00,2018-06-18 14:26:00,2018-06-22 18:22:00,2018-07-13,a7ac48ebc47cc191ff1998b37e3d9af0,84950,wenceslau braz,PR,1.0,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-18 22:31:00,35.0,19.44,1.0,credit_card,10.0,108.88,moveis_decoracao,51.0,831.0,1,1400.0,20.0,30.0,20.0,2018-06,8.0,54.44,One-time,furniture_decor
2c9edac668d691947b1107b0b68a1adc,3229ba8c68c7b0df85799761ad0eaa08,delivered,2018-06-13 22:21:00,2018-06-13 22:40:00,2018-06-18 14:26:00,2018-06-22 18:22:00,2018-07-13,a7ac48ebc47cc191ff1998b37e3d9af0,84950,wenceslau braz,PR,2.0,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-18 22:31:00,35.0,19.44,1.0,credit_card,10.0,108.88,moveis_decoracao,51.0,831.0,1,1400.0,20.0,30.0,20.0,2018-06,8.0,54.44,One-time,furniture_decor
2c9ef60013a5ee6a831360e3d98c9c0d,b650ca1298e7cc383a35fced87af148a,delivered,2017-09-13 19:38:00,2017-09-15 02:15:00,2017-09-15 17:06:00,2017-11-24 11:45:00,2017-09-25,670315a8178ee2a1050e5ddb23b21606,22790,rio de janeiro,RJ,1.0,0f6e2c3bbb97980782ed6cb1506f5d95,1caf283236cd69af44cbc09a0a1e7d32,2017-09-21 02:15:00,26.9,9.54,1.0,boleto,1.0,36.44,brinquedos,40.0,180.0,3,750.0,26.0,14.0,26.0,2017-09,71.0,36.44,One-time,toys
2c9efd6e429c8bfc4f59a509334aabf0,e69ebee136e7b65b641c6839b5f5e743,delivered,2017-11-13 20:44:00,2017-11-13 21:31:00,2017-11-14 18:25:00,2017-11-22 21:28:00,2017-11-27,5f660d28c5f9ec920baf48bbed955b2d,13178,sumare,SP,1.0,31ddb1ee64afc01b90d5025db261a737,116ccb1a1604bc88e4d234a8c23f33de,2017-11-20 21:31:00,16.0,7.78,1.0,credit_card,1.0,23.78,automotivo,57.0,1298.0,3,475.0,17.0,18.0,16.0,2017-11,9.0,23.78,One-time,auto
